generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
11456,6559,24521.1594,5732.0892,-17168.3214,-17504.4148,-134.4485,-134.4793,1.7500,45.837,85.13,83.99
11477,6571,24566.5901,5742.7091,-17195.1071,-17541.7776,-134.4321,-134.4793,1.7500,45.921,83.55,82.42
11498,6583,24611.0259,5753.0964,-17231.3214,-17568.5006,-134.4488,-134.4793,1.7500,46.005,83.95,82.81
11519,6595,24656.4566,5763.7164,-17258.1071,-17605.8634,-134.4324,-134.4793,1.7500,46.089,84.01,82.83
11540,6607,24700.8924,5774.1037,-17294.3214,-17632.5865,-134.4490,-134.4793,1.7500,46.173,84.00,82.87
11561,6619,24746.3231,5784.7236,-17321.1071,-17669.9493,-134.4327,-134.4793,1.7500,46.256,83.49,82.36
11582,6631,24791.7699,5795.3473,-17358.0714,-17697.3528,-134.4494,-134.4833,1.7500,46.341,84.63,83.51
11603,6643,24836.1896,5805.7309,-17384.1071,-17734.0352,-134.4330,-134.4793,1.7500,46.424,83.62,82.44
11623,6655,24879.4543,5815.8445,-17414.1071,-17765.2121,-134.4320,-133.9661,1.6667,46.509,85.10,83.96
11644,6667,24924.3988,5826.3508,-17451.6786,-17791.3166,-134.4517,-135.0203,1.7500,46.595,85.44,84.28
11665,6679,24969.3208,5836.8518,-17477.1071,-17829.2980,-134.4323,-134.4793,1.7500,46.679,84.41,83.22
11686,6691,25014.2654,5847.3581,-17514.6786,-17855.4025,-134.4519,-134.4793,1.7500,46.764,84.58,83.44
11707,6703,25059.1873,5857.8591,-17540.1071,-17893.3839,-134.4326,-134.4793,1.7500,46.848,84.30,83.14
11728,6715,25103.6231,5868.2464,-17576.3214,-17920.1069,-134.4489,-134.4793,1.7500,46.933,84.54,83.40
11749,6727,25149.0538,5878.8663,-17603.1071,-17957.4698,-134.4329,-134.4793,1.7500,47.017,84.46,83.29
11770,6739,25193.4896,5889.2537,-17639.3214,-17984.1928,-134.4491,-134.4793,1.7500,47.103,85.69,84.50
11791,6751,25238.9202,5899.8736,-17666.1071,-18021.5556,-134.4332,-134.4793,1.7500,47.188,84.65,83.51
11812,6763,25283.3561,5910.2610,-17702.3214,-18048.2787,-134.4494,-134.4793,1.7500,47.272,84.25,83.09
